datetime,timestamp,volume,quote_volume,trades_count
2025-07-13 16:00:00,1752422400000,483.67524,57430149.6045296,87099
2025-07-13 17:00:00,1752426000000,348.79838,41385353.5968153,62165
2025-07-13 18:00:00,1752429600000,315.39573,37496872.558853,73288
2025-07-13 19:00:00,1752433200000,601.53222,71686435.1432399,106114
2025-07-13 20:00:00,1752436800000,290.26988,34568904.9496324,78696
2025-07-13 21:00:00,1752440400000,421.07599,50016194.5120963,99547
2025-07-13 22:00:00,1752444000000,584.71541,69283444.7789046,100471
2025-07-13 23:00:00,1752447600000,364.38555,43282808.2884375,84019
2025-07-14 00:00:00,1752451200000,538.61781,64211767.6205504,114183
2025-07-14 01:00:00,1752454800000,349.35207,41585183.5952914,94836
2025-07-14 02:00:00,1752458400000,1311.09415,156934459.4085874,173211
2025-07-14 03:00:00,1752462000000,3219.468856,388305722.0951606,310039
2025-07-14 04:00:00,1752465600000,1343.86331,162585170.6608864,183406
2025-07-14 05:00:00,1752469200000,2704.498689,330208619.4044727,323683
2025-07-14 06:00:00,1752472800000,1146.85917,140144956.1888503,146969
2025-07-14 07:00:00,1752476400000,1786.579052,219170616.383541,212416
2025-07-14 08:00:00,1752480000000,851.02194,104258068.2779772,118699
2025-07-14 09:00:00,1752483600000,929.42357,113505421.7847647,140207
2025-07-14 10:00:00,1752487200000,742.89705,90561784.8310946,120615
2025-07-14 11:00:00,1752490800000,755.99271,91906967.3322796,124167
2025-07-14 12:00:00,1752494400000,930.72081,113352443.6244309,166905
2025-07-14 13:00:00,1752498000000,1151.85025,140241205.7262671,258642
2025-07-14 14:00:00,1752501600000,1855.94127,224670594.7408373,337267
2025-07-14 15:00:00,1752505200000,2109.20019,253552152.3723428,303269
2025-07-14 16:00:00,1752508800000,1443.04559,172756333.5528245,248790
2025-07-14 17:00:00,1752512400000,1173.36404,140937964.7243706,146498
2025-07-14 18:00:00,1752516000000,812.38191,97369774.1345364,127329
2025-07-14 19:00:00,1752519600000,698.45342,83697624.640093,133084
2025-07-14 20:00:00,1752523200000,552.37318,66289591.9779522,119934
2025-07-14 21:00:00,1752526800000,290.33134,34853048.8419201,72714
2025-07-14 22:00:00,1752530400000,297.55117,35745589.5849684,58450
2025-07-14 23:00:00,1752534000000,274.46733,32901119.5730738,40820
2025-07-15 00:00:00,1752537600000,646.74195,77328196.1057959,100622
2025-07-15 01:00:00,1752541200000,1780.21194,211703271.1977991,213232
2025-07-15 02:00:00,1752544800000,1830.73981,216422128.9333826,265181
2025-07-15 03:00:00,1752548400000,2365.70802,277773320.2188011,295933
2025-07-15 04:00:00,1752552000000,1853.98992,216945977.8616502,196138
2025-07-15 05:00:00,1752555600000,1161.25519,136334036.0319651,119969
2025-07-15 06:00:00,1752559200000,1050.33694,122908436.7937883,125794
2025-07-15 07:00:00,1752562800000,1413.2237,165166777.7627823,131372
2025-07-15 08:00:00,1752566400000,1086.30795,126835504.4494634,101820
2025-07-15 09:00:00,1752570000000,920.92254,107715301.6666481,81594
2025-07-15 10:00:00,1752573600000,853.89059,99873139.7671603,83390
